id_left,title_left,description_left,brand_left,category_left
7867351," ""Garmin Forerunner 25 Hr Big"" Big anfugen und sonderangebote Bikeinn""","""
		Produktinformation Garmin Forerunner 25 Hr Big 
		 
		
			automatisch erstellte Übersetzung
			Ursprüngliche Beschreibung hier vorhanden
		
		
		
			Einfach zu bedienende GPS-Laufuhr mit Smart-Benachrichtigungen:Tracks Abstand, Tempo, Herzfrequenz¹ und KalorienSofortige Freigabe von Runs und Activity Tracking Fortschritt mit Freunden, Familie und der Welt über Social Media durch Paarung eines kompatiblen GerätesMit Garmin Connect ™ MobileActivity Tracking³ zählt Schritte und Kalorien und erinnert Sie, wenn es Zeit ist zu bewegenBis zu 8 Stunden (klein) oder 10 Stunden (groß) der Batterielebensdauer mit GPS auf oder 8 Wochen (klein) oder 10 Wochen (groß) im Watch / Activity Tracking ModusSpeichern, planen und teilen Sie Ihre Aktivitäten bei Garmin Connect ™Nimm den nächsten Schritt als Läufer mit dieser einfach zu bedienenden GPS-Uhr, die wie weit, wie schnell und wie lange du läuft. Bleiben Sie auf Ihren Läufen mit Anruf- und Textwarnungen verbunden, wenn Sie mit einem Smartphone gepaart sind.Zug mit mehr Herz:Herzfrequenz-Kompatibilität ermöglicht es Ihnen, mit Herzfrequenz-Zonen zu trainieren, so dass Sie wissen, wann es auf die letzte Meile zu schieben oder wann es zu regieren. Es gibt auch genauere Informationen über Ihre Kalorien verbrannt.Aktivitätsüberwachung zwischen Runs:Fitness-Fortschritt nicht nach Ihrem Lauf zu stoppen. Forerunner 25 verfolgt auch Ihre täglichen Schritte, egal ob drinnen oder draußen.Verbunden:Mit einem gepaarten kompatiblen Smartphone oder einer einfachen Computerverbindung können Sie Ihre Aktivitäten in unsere kostenlose Online-Fitness-Community, Garmin Connect hochladen. Hier sehen Sie Ihren Lauf auf einer Karte, erhalten Sie mehr Details auf jeder Meile, sehen Sie eine tägliche Zusammenfassung Ihrer Tätigkeiten und teilen Sie mit Freunden. Sie können auch Online-Herausforderungen und verdienen virtuelle Abzeichen für zusätzliche Motivation. Zusätzliche verbundene Funktionen umfassen Live-Tracking, wo Sie Ihre Familie und Freunde können Sie Ihren Lauf in Echtzeit zu lassen.Spezifikation:Physikalisch & Leistung:Abmessungen: Schwarz / Violett & Weiß / Rosa: 1,41 ""x 1,73"" x 0,55 ""(35,9 x 43,9 x 13,9 mm); Schwarz / Blau & Schwarz / Rot: 1,58 ""x 1,85"" x 0,55 ""(40,2 x 47,0 x 13,9 mm)Displaygröße, BxH: Schwarz / Violett & Weiß / Pink: 0,73 ""x 0,73"" (18,5 x 18,5 mm); Schwarz / Blau & Rot / Schwarz: 0,91 ""x 0,91"" (23 x 23 mm)Anzeigeauflösung, BxH: 128 x 128 PixelGewicht: klein: 31 g (1,1 oz); Groß: 39 g (1,4 oz)Batterie: Wiederaufladbares Lithium-IonBatterielebensdauer: Klein: 8 Wochen, Uhrmodus; 8 Stunden im Trainingsmodus; Groß: 10 Wochen, Uhr-Modus; 10 Stunden im TrainingsmodusWasserbewertung: 5 ATMGPS aktiviertHochempfindlicher EmpfängerSmart-Benachrichtigungen (zeigt E-Mail, Text und andere Warnungen, wenn mit Ihrem kompatiblen Telefon gepaart)Karten & Speicher:Geschichte: 7 AktivitätenLaufeigenschaften:Virtual Pacer ™ (vergleicht das aktuelle Tempo mit dem Ziel)Beschleunigungsmesser (berechnet Abstand für Innen-Workouts, ohne Notwendigkeit für eine Fuß-Pod)Persönliche AufzeichnungenLeistungsmerkmale:Herzfrequenz-Monitor: Ja (einige Versionen)Fußpod: Ja (optional)Auto Pause® (pausiert und setzt den Timer auf der Grundlage der Geschwindigkeit fort)Auto Lap® (startet automatisch eine neue Runde)Zeit- / Distanzalarm (löst Alarm aus, wenn du das Ziel erreichst)Herzfrequenz basierte KalorienberechnungBerechnet Kalorien verbranntAnpassbare Bildschirm (e)StoßfestActivity Tracking Features:SchrittzählerAuto-Ziel (lernt dein Aktivitätsniveau und weist ein tägliches Schrittziel zu)Bewegen Sie die Leiste (zeigt das Gerät nach einer Zeit der Inaktivität an, gehen Sie für ein paar Minuten, um es zurückzusetzen)Schlafüberwachung (überwacht den totalen Schlaf und Bewegungszeiten oder erholsamen Schlaf)Garmin Connect ™:Garmin Connect ™ kompatibel (Online-Community, in der Sie Daten analysieren, kategorisieren und teilen)Automatische Synchronisierung (überträgt automatisch Daten auf Ihren Computer)Zusätzlich:ZusätzlichBLE überträgt auf Garmin Connect MobileZeit-, Distanz- und Kalorienwarnungen sowie Herzfrequenz- und Lauf- / Wanderalarme
			Garmin Forerunner 25 Hr Big ist ein Produkt, das übereinstimmt mit der Pulsmesser Kategorie innerhalb der Gps pulsmesser Selektion bei Ihrem  Shop, bikeinn. Zögern Sie nicht länger und lernen alles über die Vorteile um zu der Community von bikeinn gehören. Was sind die Vorteile von Garmin Forerunner 25 Hr Big? Dieses Produkt ist entworfen speziell für gute Unterstützung auf Basis unser Passion für .
			
				
					
				
				
				 
				
					Für mehr Information auf nachstehenden Link klicken:
					Spezifikationen
				
			
			
				
					
				
				
					Für mehr Information auf nachstehenden Link klicken:
					Handbuch
				
			
			
				
					Grössentabelle‎
				
			
		
	"" ","""Garmin""",Other_Electronics
2442916," ""WD Red Pro 4TB 7200rpm SATA 6Gb/s 128MB Cache HDD OEM (WD4002FFWX)""@en ""▷ WD (WD400… | OcUK""@en","""4TB Capacity, 3.5 inch, SATA 6GB/s Interface, IntellliPower 7200RPM Spin Speed, 128MB Cache, 5 Year Warranty""@en ","""WD""@en",Computers_and_Accessories
16372665," ""583383-B21 HP Xeon E5506 2.13GHz DL170h G6"" ""Null"""," ""Description:HP Intel Xeon E5506 DL170h G6(2.13GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Option Part# 583383-B21""","""HP Enterprise""",Computers_and_Accessories
17231345," ""417190-002 HP 72-GB 15K 3.5 DP SAS HDD"" ""HP 417190-002 HDD Part# -417190-002""","""Description:72GB Serial Attached SCSI (SAS) 3.5-inch HotPlug 15K Dual Port Hot-Plug Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 384852-B21
Spare Part# 389343-001
Assembly Part# 417190-002
Model# DF072BB6BC"" ","""HP Enterprise""",Computers_and_Accessories
17557390," ""TP-Link 5-Port Fast Ethernet Desktop Switch (TL-SF1005D)""@en-US ""Networking Products - Page 7 | Laptops Outlet Direct""@en-US","""5 Port Switch for adding more ports to your router or network connection. Unmanaged so just plug and play. No drivers. Compatible with all network devices, including PC s (Win 98 to Win7), Laptops, Macs, Linux, Xbox, Playstation3, Media Players, Blu-Ray players and many more.  TL-SF1005D 5-port 10/100Mbps Fast Ethernet Switch provides 5 10/100Mbps Auto-Negotiation RJ45 ports. All ports support Auto MDI/MDIX function, eliminating the need for crossover cables or Uplink ports. The Switch is Plug-and-Play and each port can be used as general ports or Uplink ports and can be simply plugged into a server, a hub or a switch, using straight cable or crossover cable.  The TP-LINK TL-SF1005D 5-port 10/100M Fast Ethernet Switch provides you with a low-cost, easy-to-use, high-performance, seamless and standard upgrade to improve your old network to a 100Mbps network. It will boost your network performance up to full duplex data transfer. Its wire-speed switching that forwards packets can be as fast as the speed that your network delivers those packets to them.   Supports IEEE 802.3x flow control for Full Duplex mode and backpressure for half-duplex mode  Supports MAC address auto-learning and auto-aging  LED indicators for monitoring power, link, activity  Plastic case, desktop or wall-mounting design  External Power Adapter supply  Standards and Protocols Â IEEE802.3, 802.3u, 802.3x, CSMA/CD, TCP/IP Basic Function Â Wire-speed Performance Â MAC Address Auto-Learning and Auto-aging Â IEEE802.3x flow control for Full-Duplex Mode and backpressure for Half-Duplex Mode Backbound Bandwidth Â 1Gbps MAC Address Table Â 1k Forwarding Rate Â 10BASE-T: 14880pps/port Â 100BASE-TX: 148800pps/port Transmission Method Â Store-and-Forward Ports Â 5 10/100Mbps Auto-Negotiation RJ45 ports (Auto MDI/MDIX)""@en-US ","""TP-Link""@en-US",Computers_and_Accessories
17356865," ""390394-001 HP Proliant ML350 G4p PS"" ""Null"""," ""Description:HP Proliant 725 Watt Redundant Hot-Plug Power SupplyFor the ML350 G4pPart Number(s)Option Part# 384168-001Spare 390394-001""","""HP Enterprise""",Computers_and_Accessories
3040684," ""APOGEE ELEMENT 46""@pt-pt 46 - Woodbrass Portugal""@pt-pt","""Element 46 is great for any collaborating musician recording at home, on the go or in a small project studio. With 4 analog inputs (including 4 world-class mic preamps), 2 headphone outputs and stereo speaker outputs, Element 46 is the perfect upgrade from an entry level audio interface.Main features- 12 IN x 14 OUT Thunderbolt Audio I/O box- AD/DA conversion for recording up to 192kHz/24-bit- 4 analog inputs with world-class mic preamps and selectable 48v phantom power for connecting microphones, instruments or line-level devices- 6 analog outputs : 2 balanced L/R XLR outputs - 2 1/4” stereo headphone output- Single port Thunderbolt connectivity to Mac for ultra-low latency performance : 1.41ms round-trip at 96kHz with a 32 buffer setting- Optical IN: Supports ADAT, SMUX & S/PDIF> ADAT: 8 channels 44.1-48 kHz on 1 Toslink connector> SMUX: 4 channels 88.2-96 kHz on 1 Toslink connector> S/PDIF: 2 channels, up to 192 kHz on 1 Toslink connector- Optical OUT: Supports ADAT, SMUX & S/PDIF> ADAT: 8 channels 44.1-48 kHz on 1 Toslink connector> SMUX: 4 channels 88.2-96 kHz on 1 Toslink connector> S/PDIF: 2 channels, up to 192 kHz on 1 Toslink connector- Word Clock IN/OUT via BNC connections for syncing with other digital audio gear- Element Control Software for Mac provides all control of hardware parameters including input gain, output level and low latency monitoring- Element Control Mobile App provides wireless remote control of hardware via iPhone, iPad or iPod touch- Works with Apogee Control – Optional desktop hardware remote control (Sold separately)- Multi-Unit Thunderbolt support – Connect any two Element audio I/O boxes directly to Thunderbolt ports on your computerSystem RequirementsMac OS:- Computer: Thunderbolt-equipped Mac (iMac, Macbook Pro, Macbook Air, Mac Pro)- Memory: 4 GB RAM minimum, 8 GB recommended- OS: 10.10 or greater- Connection: Any available Thunderbolt port*- Power: DC Power supply included*Thunderbolt cable not includedCompatible Software:- Any Mac Core Audio compatible application- Recommended apps: Logic Pro, Pro Tools, Ableton Live, GarageBand, MainStage, Final Cut, Digital Performer, Studio One, Cubase, and NuendoIn the box:- Element 46- Universal Power Supply with standard 3 pin-IEC cable- Quick Start Guide- Warranty BookletDimensions and Weight: 29.5cm x 14cm x 4.5cm (11.5” x 5.5” X 1.75”) / 1.34kg (2.95lbs)""@pt-pt ","""APOGEE""@pt-pt",Other_Electronics
16935737," ""Null"" ""359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB"""," ""Description: BL20PG2 Xeon 2.8GHz 1M 512MB 1P Blade Manufacturer Part# 359623-B21 ""","""HP Enterprise""",Computers_and_Accessories
9335797," ""Gigabyte GA-Z170-HD3P Intel Z170 (Socket 1151) DDR4 ATX Motherboard""@en ""▷ Gigabyte Moth… | OcUK""@en","""Skylake 6th Gen, DDR4, 2x PCIE x16, 2x PCIE x1, 2x PCI, 6x SATA 6Gb/s, SATA-Express, M.2 (SATA/PCIE), Gigabit LAN, 7.1 HD Audio, 1x USB3.1, 7x USB3.0, 6x USB2.0, 1x 5Gb/s USB Type C, Crossfire""@en ","""Gigabyte""@en",Computers_and_Accessories
12113354," ""ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA"", ""Null"" SATA 5 Pack Wholesale ST2000NM0011 Price ST2000NM0011-5Pack""","""Description:5 x Seagate Constellation ES 2-TB Hot-Plug Serial ATA (SATA) 6.0Gb/s 7200RPM 3.5-inch form factor Single Port 64MB Hard DrivePart Number(s)
Manufacturer Part# ST2000NM0011"" ","""Seagate""",Computers_and_Accessories
8438939," ""431786-B21 HP 120-GB 5.4K 2.5 1.5G SATA HDD"""," ""Description: HP 120GB 1.5G SATA 5.4K 2.5-inch SFF Hot-Plug Hard Drive In HPE tray (as pictured)For G1-G7 Proliant ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 431786-B21 Spare 431908-001 Assembly 443193-002 Model# FJ120C4981""","""HP Enterprise""",Computers_and_Accessories
14372141," ""SanDisk Ultra Pendrive 32GB USB 3.0""@es","""Pendrive USB 3.0 de 32GB USB Flash Drive Mac y PC.""@es ","""Null""@es",Computers_and_Accessories
15805109," ""Crucial BX200 240GB SSD SATA 6Gbps Solid State Drive (CT240BX200SSD1)""@en ""▷ Crucial (CT240B… | OcUK""@en","""Boot up almost instantly. Load programs in seconds. And accelerate demanding applications with ease. It all starts with ditching your hard drive""@en ","""Crucial""@en",Computers_and_Accessories
6779811," ""Zebra Card Printer ZXP7""@en "" Zebra ZXP7 cod.Z72-0M0CZ0H0EM00 ""@en","""Zebra ZXP7 card printer, color dye sublimation or thermal-transfer printing, USB/Ethernet interface, single sided printing, magstripe encoder, HiCo/LoCo ISO standard, 12 dots/mm (300 dpi) resolution""@en ","""Zebra""@en",Computers_and_Accessories
16333523," ""SanDisk SDSDJ-016G CRZ 16GB 9p SDHC card Class 2 2MB/s Bulk"""," ""SDSDJ-016G CRZ 16GB 9p SDHC card Class 2 2MB/s Bulk""","""SanDisk""",Computers_and_Accessories
5943987," ""Transcend 64GB MicroSDXC Class10 UHS-1 Memory Card with Adapter 60 MB/s (TS64GUSDU1)""@en-US ""Accessories - Page 438 | Roaming Free Sims""@en-US","""Designed to enhance your smartphone and tablet user experience, Transcend microSDHC UHS-I memory cards feature the Ultra High Speed Class 1 specification. Utilizing this next-generation technology, these cards ensure the best possible performance when running memory-intensive mobile apps and games, as well as smooth Full HD video recording and seamless playback.""@en-US ","""Transcend""@en-US",Computers_and_Accessories
11344789," ""**B Grade** Intel Core i5-4670K 3.40GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ **B LGA… | OcUK""@en","""Quad Core Technology, 3.40GHz clock speed, 22nm Process, 6MB L3 Cache, Dual Channel DDR3 Controller, Integrated HD 4600 Graphics, 3 Year Warranty""@en ","""Intel""@en",Computers_and_Accessories
8801025," ""AMD Kaveri A8-7650K 10 Compute Core APU w/ Radeon R7 Graphics (4 CPU + 6 GPU Cores) - Retail""@en ""▷ AMD Graphic… | OcUK""@en","""Integrated R7 Graphics, Quad-Core Technology, 3.30GHz Clock Speed, 720MHz GPU Clock Speed, 4MB L2 Cache, 384 Radeon Cores, DDR3-2133 Support, 95W TDP, 3 Year Warranty.""@en ","""AMD""@en",Computers_and_Accessories
16652897," ""AMD Piledriver FX-6 Six Core 6350 3.90GHz (Socket AM3+) Processor - Retail""@en ""▷ AMD Proc… | OcUK""@en","""Six Core Technology, Unlocked Multiplier, 3.90GHz Clock Speed, 6MB L2 Cache, 8MB L3 Cache, 64-Bit Technology, HyperTransport 3.0 Technology, 3 Year Warranty.""@en ","""AMD""@en",Computers_and_Accessories
12303668," ""ST3750330NS HP MSA2 750-GB 7.2K 3.5 SATA "", ""Null"" Price ST3750330NS"" ""New ST3750330NS Wholesale","""Description:HP 750GB 3.5-inch 7.2K Midline MSA 2 SATAHard Drive for HPE MSA 2 StorageWorks systemsPart Number(s)
Option Part# AJ868A
Spare Part# 480941-001
Assembly Part# 481281-001
Assembly Part# 481286-002
Model# ST3750330NS

Note:For use only in HPE StorageWorks SystemsModular Smart Array MSA2 1040/2040/P2000 Systems only."" ","""HP Enterprise""",Computers_and_Accessories
16213633," ""HP 192106-B21 110 200-GB SDLT Int"", ""Null"" Int Wholesale HP Price 192106-B21""","""Description:110/220GB SDLT IntPart Number(s)
Option Part# 192106-B21 "" ","""HP Enterprise""",Computers_and_Accessories
5413672," ""Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ Intel Processo… | OcUK""@en","""Quad Core Technology, 3.70GHz clock speed, 10MB L3 Cache, Hyper-Threading Technology, Quad Channel DDR3 Controller, 3 Yr Warranty.""@en ","""Intel""@en",Computers_and_Accessories
13267395," ""359461-005 HP 72.8-GB 10K FC-AL"" ""Null"""," ""Description:2 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238921-B21 Spare 244448-002 Assembly 359461-005 Model# BD0725822B 2-5-2 FE-19980-01""","""HP Enterprise""",Computers_and_Accessories
4948721," ""Gigaram TS32GCF1000 DFE 32GB 50p CF 1000x 160MB/s CompactFlash Card Transcend"""," ""TS32GCF1000 DFE 32GB 50p CF 1000x 160MB/s CompactFlash Card Transcend""","""Gigaram""",Computers_and_Accessories
16195258," ""Transcend TS16GSDHC6 CGF 16GB SDHC Secure Digital Class 6 Clam"""," ""TS16GSDHC6 CGF 16GB SDHC Secure Digital Class 6 Clam""","""Transcend""",Computers_and_Accessories
15969422," ""500670-B21 HP 2GB (1x2GB) PC3-10600 UDIMM"", ""Null"" ""New 500670-B21 UDIMM Wholesale Price 500670-B21""","""Description:Genuine HPE 2GB (1x2GB) PC3-10600 (DDR3-1333)Unbuffered CAS-9 Dual Rank x 8 Memory Kit Part Number(s)
Option Part# 500670-B21 (1 module per Kit)
HP SmartBuy Part# 500670-S21 (1 module per Kit)
Spare Part# 501540-001 (1 module per Kit)
Assembly Part# 500209-061 (1 module per Kit)"" ","""HP Enterprise""",Computers_and_Accessories
9242518," ""SanDisk microSDHC 16GB, Class 4"" 16GB","""If you’re looking to accelerate your mobile digital life, look no further than theSanDisk microSDCard. No matter how small your phone or other device is, you can get the most from it. Videos, tunes, pics, ring tones, games, data – it all fits with room for more.
"" ","""SanDisk""",Computers_and_Accessories
13849558," ""XTA-3510-300-GB-10K Sun 300-GB 10K HP FC-AL HDD"" ""Null"""," ""Description:Sun 300GB 10K RPM 3.5-inch Hot-Plug Fibre Channel Hard DrivePart Number(s)Sun Part# XTA-3510-300GB-10K""","""SUN""",Computers_and_Accessories
16661502," ""Kingston HyperX Predator 480GB PCIe x 4 SSD HHHL Form Factor Solid State Drive (SHPM2280P2H/480G)""@en ""▷ Kingston Factor… | OcUK""@en","""HyperX® Predator SSD offers large capacities and incredible speeds with both compressible and incompressible data to take your system to the edge. Faster than SATA-based SSDs""@en ","""Kingston""@en",Computers_and_Accessories
16809680," ""Null"", ""325134-001 DL580R G2 Xeon (2) 2.8GHz 2MB"" Price 325134-001"" 2MB Wholesale 325134-001","""Description:
Proliant DL580 G2 (2) 2.8GHz 2MB 2GB 2P US
Manufacturer Part# 325134-001


"" ","""HP Enterprise""",Computers_and_Accessories
